City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,Churn Reason,Monthly Charges Band,Tenure Years,Churn Risk,Customer Value
Pebble Beach,93953,Male,No,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.85,5234.95,No,56,6236,,60 - 90,5 Years + ,Medium Risk,High Value
Soledad,93960,Male,No,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.05,3097,No,59,4648,,New Contract,2 - 3 Years,Medium Risk,Medium Value
Spreckels,93962,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1709.1,No,64,5335,,0 - 30,5 Years + ,Medium Risk,High Value
Belmont,94002,Male,No,Yes,Yes,31,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,59.95,1848.8,No,37,4337,,30 - 60 ,2 - 3 Years,Medium Risk,Medium Value
Brisbane,94005,Male,No,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.35,723.3,No,47,5915,,0 - 30,2 - 3 Years,Medium Risk,High Value
Daly City,94015,Male,Yes,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.3,577.15,No,20,4615,,30 - 60 ,1 - 2 Years,Low Risk,Medium Value
Half Moon Bay,94019,Female,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No,53,5313,,100 plus,5 Years + ,Medium Risk,High Value
La Honda,94020,Female,No,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.3,602.9,No,30,4453,,0 - 30,2 - 3 Years,Low Risk,Medium Value
Loma Mar,94021,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,124.4,No,41,5322,,0 - 30,< 1 Year,Medium Risk,High Value
Los Altos,94022,Female,No,No,No,2,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.4,96.8,No,58,2580,,30 - 60 ,< 1 Year,Medium Risk,Low Value
Los Altos,94024,Male,No,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.85,3827.9,No,52,4903,,60 - 90,4 - 5 Years,Medium Risk,Medium Value
Menlo Park,94025,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,533.05,No,41,3533,,60 - 90,< 1 Year,Medium Risk,Medium Value
Atherton,94027,Female,No,Yes,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.7,2961.4,No,46,4577,,30 - 60 ,5 Years + ,Medium Risk,Medium Value
Millbrae,94030,Female,No,No,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,995.35,No,79,5631,,60 - 90,1 - 2 Years,High Risk,High Value
Montara,94037,Male,Yes,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.6,2815.25,No,60,2300,,60 - 90,2 - 3 Years,Medium Risk,Low Value
Moss Beach,94038,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,154.8,No,39,5748,,60 - 90,< 1 Year,Medium Risk,High Value
Mountain View,94041,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.1,257.6,No,25,2650,,60 - 90,< 1 Year,Low Risk,Low Value
Mountain View,94043,Female,No,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94,5757.2,No,25,4778,,New Contract,5 Years + ,Low Risk,Medium Value
Pacifica,94044,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),103.95,7517.7,No,26,4495,,100 plus,5 Years + ,Low Risk,Medium Value
Pescadero,94060,Male,No,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1234.8,No,74,5151,,0 - 30,5 Years + ,High Risk,High Value
Redwood City,94062,Female,Yes,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.8,3836.3,No,35,2125,,100 plus,2 - 3 Years,Medium Risk,Low Value
Redwood City,94065,Male,No,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,96.1,6001.45,No,61,6139,,New Contract,5 Years + ,Medium Risk,High Value
San Bruno,94066,Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,No,57,2577,,30 - 60 ,1 - 2 Years,Medium Risk,Low Value
San Carlos,94070,Female,No,No,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.55,2832.75,No,44,6250,,30 - 60 ,4 - 5 Years,Medium Risk,High Value
San Gregorio,94074,Female,No,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.65,472.25,No,64,4492,,30 - 60 ,< 1 Year,Medium Risk,Medium Value
Sunnyvale,94086,Female,No,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,1336.35,No,26,4559,,0 - 30,5 Years + ,Low Risk,Medium Value
Sunnyvale,94087,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.3,6388.65,No,30,4658,,60 - 90,5 Years + ,Low Risk,Medium Value
San Francisco,94102,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,677.9,No,77,2682,,0 - 30,2 - 3 Years,High Risk,Low Value
San Francisco,94103,Female,No,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,No,53,3650,,60 - 90,1 - 2 Years,Medium Risk,Medium Value
San Francisco,94105,Female,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,921.55,No,28,4159,,0 - 30,3 - 4 Years,Low Risk,Medium Value
San Francisco,94107,Female,No,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,72,No,56,5867,,0 - 30,< 1 Year,Medium Risk,High Value
San Francisco,94108,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,68.35,No,55,4852,,0 - 30,< 1 Year,Medium Risk,Medium Value
San Francisco,94109,Male,Yes,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.35,847.25,No,42,4975,,0 - 30,3 - 4 Years,Medium Risk,Medium Value
San Francisco,94110,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44,44,No,75,4138,,30 - 60 ,< 1 Year,High Risk,Medium Value
San Francisco,94111,Female,No,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,94.4,4295.35,No,73,5019,,New Contract,3 - 4 Years,High Risk,High Value
San Francisco,94116,Female,No,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1380.4,No,53,4792,,60 - 90,1 - 2 Years,Medium Risk,Medium Value
San Francisco,94118,Female,No,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71,4386.2,No,32,6308,,60 - 90,5 Years + ,Low Risk,High Value
San Francisco,94123,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,52.05,No,29,2088,,0 - 30,< 1 Year,Low Risk,Low Value
San Francisco,94124,Male,No,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.05,2018.4,No,21,3215,,60 - 90,2 - 3 Years,Low Risk,Low Value
San Francisco,94129,Female,No,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.95,2727.3,No,26,3570,,60 - 90,2 - 3 Years,Low Risk,Medium Value
San Francisco,94130,Female,No,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,263.65,No,68,2966,,0 - 30,1 - 2 Years,High Risk,Low Value
San Francisco,94131,Female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,275.4,No,45,5332,,0 - 30,1 - 2 Years,Medium Risk,High Value
San Francisco,94133,Male,No,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,538.5,No,30,4031,,0 - 30,1 - 2 Years,Low Risk,Medium Value
San Francisco,94134,Female,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,948.9,No,34,3843,,0 - 30,3 - 4 Years,Low Risk,Medium Value
Palo Alto,94301,Male,No,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,846.8,No,33,3202,,30 - 60 ,1 - 2 Years,Low Risk,Low Value
Palo Alto,94304,Male,Yes,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,No,27,5546,,30 - 60 ,4 - 5 Years,Low Risk,High Value
Stanford,94305,Female,No,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,No,37,6499,,60 - 90,5 Years + ,Medium Risk,High Value
San Mateo,94401,Male,No,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,524.5,No,45,4292,,30 - 60 ,< 1 Year,Medium Risk,Medium Value
San Mateo,94402,Male,No,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24,269.65,No,69,3705,,0 - 30,1 - 2 Years,High Risk,Medium Value
San Mateo,94404,Female,No,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,No,47,3900,,30 - 60 ,3 - 4 Years,Medium Risk,Medium Value
Alameda,94501,Male,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1789.65,No,26,5341,,0 - 30,5 Years + ,Low Risk,High Value
Alameda,94502,Male,No,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1626.4,No,71,5574,,0 - 30,5 Years + ,High Risk,High Value
Danville,94506,Female,No,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.15,800.3,No,73,4501,,0 - 30,2 - 3 Years,High Risk,Medium Value
Alamo,94507,Male,Yes,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.7,5060.85,No,30,5823,,60 - 90,5 Years + ,Low Risk,High Value
Benicia,94510,Female,No,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,No,26,4623,,30 - 60 ,< 1 Year,Low Risk,Medium Value
Bethel Island,94511,Male,No,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,No,62,6069,,New Contract,4 - 5 Years,Medium Risk,High Value
Birds Landing,94512,Female,No,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.9,6838.6,No,20,5980,,New Contract,5 Years + ,Low Risk,High Value
Brentwood,94513,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85,85,No,46,5754,,60 - 90,< 1 Year,Medium Risk,High Value
Calistoga,94515,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,No,57,4427,,30 - 60 ,< 1 Year,Medium Risk,Medium Value
Concord,94518,Female,No,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.2,4297.6,No,51,5597,,60 - 90,4 - 5 Years,Medium Risk,High Value
Concord,94519,Male,No,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,414.1,No,80,2191,,60 - 90,< 1 Year,High Risk,Low Value
Concord,94520,Male,No,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,256.6,No,32,5100,,30 - 60 ,< 1 Year,Low Risk,High Value
Pleasant Hill,94523,Female,No,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.15,2274.1,No,77,5689,,60 - 90,2 - 3 Years,High Risk,High Value
Crockett,94525,Male,No,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,No,63,3971,,30 - 60 ,2 - 3 Years,Medium Risk,Medium Value
Danville,94526,Male,No,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.1,1268.85,No,31,4535,,0 - 30,5 Years + ,Low Risk,Medium Value
El Cerrito,94530,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,8192.6,No,60,4927,,100 plus,5 Years + ,Medium Risk,Medium Value
Fairfield,94533,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,59.25,No,64,3172,,0 - 30,< 1 Year,Medium Risk,Low Value
Travis Afb,94535,Male,No,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,1147.85,No,50,5293,,0 - 30,4 - 5 Years,Medium Risk,High Value
Fremont,94536,Male,No,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,4361.55,No,54,6035,,60 - 90,5 Years + ,Medium Risk,High Value
Fremont,94538,Female,Yes,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.8,2006.1,No,37,4509,,60 - 90,2 - 3 Years,Medium Risk,Medium Value
Fremont,94539,Female,No,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,2078.95,No,54,2297,,60 - 90,2 - 3 Years,Medium Risk,Low Value
Hayward,94541,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,7609.75,No,78,4427,,100 plus,5 Years + ,High Risk,Medium Value
Hayward,94542,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,No,76,4430,,60 - 90,< 1 Year,High Risk,Medium Value
Hayward,94544,Male,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,1218.45,No,40,6403,,0 - 30,5 Years + ,Medium Risk,High Value
Hayward,94545,Male,No,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.7,1416.2,No,73,2989,,60 - 90,1 - 2 Years,High Risk,Low Value
Castro Valley,94546,Male,No,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,483.3,No,68,2724,,60 - 90,< 1 Year,High Risk,Low Value
Hercules,94547,Male,No,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,No,46,5080,,0 - 30,4 - 5 Years,Medium Risk,High Value
Lafayette,94549,Female,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,No,22,6108,,0 - 30,5 Years + ,Low Risk,High Value
Livermore,94550,Male,Yes,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,5618.3,No,25,4415,,60 - 90,5 Years + ,Low Risk,Medium Value
Castro Valley,94552,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,6185.15,No,78,4520,,60 - 90,5 Years + ,High Risk,Medium Value
Napa,94559,Male,Yes,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.9,788.35,No,58,5254,,30 - 60 ,1 - 2 Years,Medium Risk,High Value
Newark,94560,Female,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,756.4,No,75,3614,,0 - 30,3 - 4 Years,High Risk,Medium Value
Orinda,94563,Male,Yes,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,No,24,5151,,100 plus,2 - 3 Years,Low Risk,High Value
Pinole,94564,Male,No,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,33.6,550.35,No,21,5388,,30 - 60 ,1 - 2 Years,Low Risk,High Value
Pittsburg,94565,Male,No,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,No,28,5058,,60 - 90,4 - 5 Years,Low Risk,High Value
Pleasanton,94566,Female,No,No,No,36,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,No,50,4452,,30 - 60 ,3 - 4 Years,Medium Risk,Medium Value
Rio Vista,94571,Female,Yes,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,No,23,4912,,New Contract,4 - 5 Years,Low Risk,Medium Value
Deer Park,94576,Male,No,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),84.6,5706.2,No,39,5679,,60 - 90,5 Years + ,Medium Risk,High Value
San Leandro,94577,Female,No,No,No,68,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.95,3085.35,No,63,5750,,30 - 60 ,5 Years + ,Medium Risk,High Value
San Leandro,94578,Male,No,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,24.7,No,29,3518,,0 - 30,< 1 Year,Low Risk,Medium Value
San Leandro,94579,Female,No,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,3541.4,No,44,4040,,100 plus,3 - 4 Years,Medium Risk,Medium Value
San Lorenzo,94580,Female,No,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.45,84.2,No,77,2616,,0 - 30,< 1 Year,High Risk,Low Value
San Ramon,94583,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,50.7,No,30,3007,,30 - 60 ,< 1 Year,Low Risk,Low Value
Suisun City,94585,Male,No,No,No,20,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55,1165.55,No,68,4481,,30 - 60 ,1 - 2 Years,High Risk,Medium Value
Sunol,94586,Male,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),68.4,4855.35,No,79,5504,,60 - 90,5 Years + ,High Risk,High Value
Vallejo,94589,Male,No,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15,No,21,2762,,30 - 60 ,< 1 Year,Low Risk,Low Value
Vallejo,94590,Female,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,641.35,No,42,2635,,0 - 30,2 - 3 Years,Medium Risk,Low Value
Vallejo,94591,Female,Yes,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.45,4959.15,No,60,4166,,60 - 90,5 Years + ,Medium Risk,Medium Value
Vallejo,94592,Female,No,No,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,35.9,35.9,No,55,3929,,30 - 60 ,< 1 Year,Medium Risk,Medium Value
Walnut Creek,94595,Male,No,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.75,1321.3,No,55,2942,,60 - 90,1 - 2 Years,Medium Risk,Low Value
Walnut Creek,94596,Male,No,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.65,1663.75,No,67,3571,,60 - 90,1 - 2 Years,High Risk,Medium Value
Walnut Creek,94598,Female,No,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.75,3024.15,No,39,5511,,60 - 90,4 - 5 Years,Medium Risk,High Value
